N,M,K,D,Ktrue,Dtrue,dataseed,maskseed,inforate
20.0,20.0,6.0,7.0,5.0,5.0,105.0,102.0,-2.3766207698195254
20.0,20.0,6.0,7.0,5.0,5.0,105.0,103.0,-2.075421738574826
20.0,20.0,6.0,7.0,5.0,5.0,105.0,104.0,-1.9057903570745511
20.0,20.0,6.0,8.0,5.0,5.0,101.0,101.0,-2.5444976043363154
20.0,20.0,6.0,8.0,5.0,5.0,101.0,102.0,-2.477351178599443
20.0,20.0,6.0,8.0,5.0,5.0,101.0,103.0,-2.3700996576911626
20.0,20.0,6.0,8.0,5.0,5.0,101.0,104.0,-2.421245431721876
20.0,20.0,6.0,8.0,5.0,5.0,102.0,101.0,-2.297259333633297
20.0,20.0,6.0,8.0,5.0,5.0,102.0,102.0,-1.841824918589402
20.0,20.0,6.0,8.0,5.0,5.0,102.0,103.0,-2.067008612879401
20.0,20.0,6.0,8.0,5.0,5.0,102.0,104.0,-2.198886985254877
20.0,20.0,6.0,8.0,5.0,5.0,103.0,101.0,-2.611688569848374
20.0,20.0,6.0,8.0,5.0,5.0,103.0,102.0,-1.9741710367064784
20.0,20.0,6.0,8.0,5.0,5.0,103.0,103.0,-2.300607179741676
20.0,20.0,6.0,8.0,5.0,5.0,103.0,104.0,-2.2155723745488767
20.0,20.0,6.0,8.0,5.0,5.0,104.0,101.0,-1.8712842295658239
20.0,20.0,6.0,8.0,5.0,5.0,104.0,102.0,-2.3755215688864704
20.0,20.0,6.0,8.0,5.0,5.0,104.0,103.0,-2.197893868256588
20.0,20.0,6.0,8.0,5.0,5.0,104.0,104.0,-1.9884769293325883
20.0,20.0,6.0,8.0,5.0,5.0,105.0,101.0,-1.9324422207794438
20.0,20.0,6.0,8.0,5.0,5.0,105.0,102.0,-2.3966110307548107
20.0,20.0,6.0,8.0,5.0,5.0,105.0,103.0,-2.0606327740895507
20.0,20.0,6.0,8.0,5.0,5.0,105.0,104.0,-1.8771205574043195
20.0,20.0,6.0,9.0,5.0,5.0,101.0,101.0,-2.5345345029673316
20.0,20.0,6.0,9.0,5.0,5.0,101.0,102.0,-2.5002295853862333
20.0,20.0,6.0,9.0,5.0,5.0,101.0,103.0,-2.3641553225488416
20.0,20.0,6.0,9.0,5.0,5.0,101.0,104.0,-2.396624625779585
20.0,20.0,6.0,9.0,5.0,5.0,102.0,101.0,-2.2749339857434805
20.0,20.0,6.0,9.0,5.0,5.0,102.0,102.0,-1.8389133462589513
20.0,20.0,6.0,9.0,5.0,5.0,102.0,103.0,-2.100784509318275
20.0,20.0,6.0,9.0,5.0,5.0,102.0,104.0,-2.334505588941774
20.0,20.0,6.0,9.0,5.0,5.0,103.0,101.0,-2.6887228569517196
20.0,20.0,6.0,9.0,5.0,5.0,103.0,102.0,-1.9768933958150927
20.0,20.0,6.0,9.0,5.0,5.0,103.0,103.0,-2.3347618521763756
20.0,20.0,6.0,9.0,5.0,5.0,103.0,104.0,-2.2372584385874346
20.0,20.0,6.0,9.0,5.0,5.0,104.0,101.0,-1.8714446478793543
20.0,20.0,6.0,9.0,5.0,5.0,104.0,102.0,-2.3935515546786923
20.0,20.0,6.0,9.0,5.0,5.0,104.0,103.0,-2.2279870466000364
20.0,20.0,6.0,9.0,5.0,5.0,104.0,104.0,-1.9635378727656088
20.0,20.0,6.0,9.0,5.0,5.0,105.0,101.0,-1.9582317940627303
20.0,20.0,6.0,9.0,5.0,5.0,105.0,102.0,-2.4145169830330717
20.0,20.0,6.0,9.0,5.0,5.0,105.0,103.0,-2.098366060215677
20.0,20.0,6.0,9.0,5.0,5.0,105.0,104.0,-1.8797138735712446
20.0,20.0,7.0,10.0,5.0,5.0,101.0,101.0,-2.441912430764898
20.0,20.0,7.0,10.0,5.0,5.0,101.0,102.0,-2.345741333951654
20.0,20.0,7.0,10.0,5.0,5.0,101.0,103.0,-2.32525517763705
20.0,20.0,7.0,10.0,5.0,5.0,102.0,101.0,-2.269194485546653
20.0,20.0,7.0,10.0,5.0,5.0,102.0,102.0,-1.8528589165129514
20.0,20.0,7.0,10.0,5.0,5.0,102.0,103.0,-2.1485312528808356
20.0,20.0,7.0,10.0,5.0,5.0,102.0,104.0,-2.2173526644236747
20.0,20.0,7.0,10.0,5.0,5.0,103.0,101.0,-2.6490973086564455
20.0,20.0,7.0,10.0,5.0,5.0,103.0,102.0,-1.9972769117509792
20.0,20.0,7.0,10.0,5.0,5.0,103.0,103.0,-2.3220970607065072
20.0,20.0,7.0,10.0,5.0,5.0,103.0,104.0,-2.246029319935408
20.0,20.0,7.0,10.0,5.0,5.0,104.0,101.0,-1.9042220651202861
20.0,20.0,7.0,10.0,5.0,5.0,104.0,102.0,-2.3960378341874096
20.0,20.0,7.0,10.0,5.0,5.0,104.0,103.0,-2.236277193660078
20.0,20.0,7.0,10.0,5.0,5.0,104.0,104.0,-2.0304381887620555
20.0,20.0,7.0,10.0,5.0,5.0,105.0,101.0,-1.8772271773935467
20.0,20.0,7.0,10.0,5.0,5.0,105.0,102.0,-2.3658210999888234
20.0,20.0,7.0,10.0,5.0,5.0,105.0,103.0,-2.020649332083936
20.0,20.0,7.0,10.0,5.0,5.0,105.0,104.0,-1.8960906172497105
20.0,20.0,7.0,1.0,5.0,5.0,101.0,101.0,-2.52288347161654
20.0,20.0,7.0,1.0,5.0,5.0,101.0,102.0,-2.45630280131624
20.0,20.0,7.0,1.0,5.0,5.0,101.0,103.0,-2.3892309440110595
20.0,20.0,7.0,1.0,5.0,5.0,101.0,104.0,-2.5959685852972423
20.0,20.0,7.0,1.0,5.0,5.0,102.0,101.0,-2.4701437214588005
20.0,20.0,7.0,1.0,5.0,5.0,102.0,102.0,-2.155941702583563
20.0,20.0,7.0,1.0,5.0,5.0,102.0,103.0,-2.2870908214140924
20.0,20.0,7.0,1.0,5.0,5.0,102.0,104.0,-2.2670788618816498
20.0,20.0,7.0,1.0,5.0,5.0,103.0,101.0,-2.4312803136585903
20.0,20.0,7.0,1.0,5.0,5.0,103.0,102.0,-2.3431270157540767
20.0,20.0,7.0,1.0,5.0,5.0,103.0,103.0,-2.385674992051793
20.0,20.0,7.0,1.0,5.0,5.0,103.0,104.0,-2.372847166558014
20.0,20.0,7.0,1.0,5.0,5.0,104.0,101.0,-2.1523178044387796
20.0,20.0,7.0,1.0,5.0,5.0,104.0,102.0,-2.386162630373832
20.0,20.0,7.0,1.0,5.0,5.0,104.0,103.0,-2.4633452292791884
20.0,20.0,7.0,1.0,5.0,5.0,104.0,104.0,-2.2987691820871174
20.0,20.0,7.0,1.0,5.0,5.0,105.0,101.0,-2.1846082394714954
20.0,20.0,7.0,1.0,5.0,5.0,105.0,102.0,-2.4627278106169834
20.0,20.0,7.0,1.0,5.0,5.0,105.0,103.0,-2.379999385637442
20.0,20.0,7.0,1.0,5.0,5.0,105.0,104.0,-2.20727712156128
20.0,20.0,7.0,2.0,5.0,5.0,101.0,101.0,-2.444013602176829
20.0,20.0,7.0,2.0,5.0,5.0,101.0,102.0,-2.390203849058645
20.0,20.0,7.0,2.0,5.0,5.0,101.0,103.0,-2.3303576367877343
20.0,20.0,7.0,2.0,5.0,5.0,101.0,104.0,-2.487793444695698
20.0,20.0,7.0,2.0,5.0,5.0,102.0,101.0,-2.3249818269089464
20.0,20.0,7.0,2.0,5.0,5.0,102.0,102.0,-2.0118276551168575
20.0,20.0,7.0,2.0,5.0,5.0,102.0,103.0,-2.1635265697918107
20.0,20.0,7.0,2.0,5.0,5.0,102.0,104.0,-2.192743226719189
20.0,20.0,7.0,2.0,5.0,5.0,103.0,101.0,-2.4247411115601167
20.0,20.0,7.0,2.0,5.0,5.0,103.0,102.0,-2.1726475507889154
20.0,20.0,7.0,2.0,5.0,5.0,103.0,103.0,-2.298277902922269
20.0,20.0,7.0,2.0,5.0,5.0,103.0,104.0,-2.2760419345727816
20.0,20.0,7.0,2.0,5.0,5.0,104.0,101.0,-2.0097820185858675
20.0,20.0,7.0,2.0,5.0,5.0,104.0,102.0,-2.3431207350382257
20.0,20.0,7.0,2.0,5.0,5.0,104.0,103.0,-2.3667854618017663
20.0,20.0,7.0,2.0,5.0,5.0,104.0,104.0,-2.1657523548836948
20.0,20.0,7.0,2.0,5.0,5.0,105.0,101.0,-2.076362851932639
20.0,20.0,7.0,2.0,5.0,5.0,105.0,102.0,-2.386082881393702
20.0,20.0,7.0,2.0,5.0,5.0,105.0,103.0,-2.223711151598646
20.0,20.0,7.0,2.0,5.0,5.0,105.0,104.0,-2.072247287975948
20.0,20.0,7.0,3.0,5.0,5.0,101.0,101.0,-2.4371201114466836
20.0,20.0,7.0,3.0,5.0,5.0,101.0,102.0,-2.3752750319451073
20.0,20.0,7.0,3.0,5.0,5.0,101.0,103.0,-2.3091247734929117
20.0,20.0,7.0,3.0,5.0,5.0,101.0,104.0,-2.4339693380136236
20.0,20.0,7.0,3.0,5.0,5.0,102.0,101.0,-2.273174595722951
20.0,20.0,7.0,3.0,5.0,5.0,102.0,102.0,-1.9468030955266848
20.0,20.0,7.0,3.0,5.0,5.0,102.0,103.0,-2.1183198648191612
20.0,20.0,7.0,3.0,5.0,5.0,102.0,104.0,-2.1779629185737144
20.0,20.0,7.0,3.0,5.0,5.0,103.0,101.0,-2.4664469452529105
20.0,20.0,7.0,3.0,5.0,5.0,103.0,102.0,-2.1122742567153705
20.0,20.0,7.0,3.0,5.0,5.0,103.0,103.0,-2.257289737524946
20.0,20.0,7.0,3.0,5.0,5.0,103.0,104.0,-2.2394238776958124
20.0,20.0,7.0,3.0,5.0,5.0,104.0,101.0,-1.9543237328749754
20.0,20.0,7.0,3.0,5.0,5.0,104.0,102.0,-2.3413641421320075
20.0,20.0,7.0,3.0,5.0,5.0,104.0,103.0,-2.3062234694721977
20.0,20.0,7.0,3.0,5.0,5.0,104.0,104.0,-2.1052632371393063
20.0,20.0,7.0,3.0,5.0,5.0,105.0,101.0,-2.0139964432071302
20.0,20.0,7.0,3.0,5.0,5.0,105.0,102.0,-2.3574264676877412
20.0,20.0,7.0,3.0,5.0,5.0,105.0,103.0,-2.1523260898548338
20.0,20.0,7.0,3.0,5.0,5.0,105.0,104.0,-2.0055698492788174
20.0,20.0,7.0,4.0,5.0,5.0,101.0,101.0,-2.432727031273519
20.0,20.0,7.0,4.0,5.0,5.0,101.0,102.0,-2.379916120135767
20.0,20.0,7.0,4.0,5.0,5.0,101.0,103.0,-2.325372916199582
20.0,20.0,7.0,4.0,5.0,5.0,101.0,104.0,-2.4058284640463254
20.0,20.0,7.0,4.0,5.0,5.0,102.0,101.0,-2.2444230739693793
20.0,20.0,7.0,4.0,5.0,5.0,102.0,102.0,-1.916611877149886
20.0,20.0,7.0,4.0,5.0,5.0,102.0,103.0,-2.1011400134798746
20.0,20.0,7.0,4.0,5.0,5.0,102.0,104.0,-2.182095288874532
20.0,20.0,7.0,4.0,5.0,5.0,103.0,101.0,-2.514194987719788
20.0,20.0,7.0,4.0,5.0,5.0,103.0,102.0,-2.0753452878482266
20.0,20.0,7.0,4.0,5.0,5.0,103.0,103.0,-2.2589259864302353
20.0,20.0,7.0,4.0,5.0,5.0,103.0,104.0,-2.234332373291832
20.0,20.0,7.0,4.0,5.0,5.0,104.0,101.0,-1.9223506053115333
20.0,20.0,7.0,4.0,5.0,5.0,104.0,102.0,-2.343737934491817
20.0,20.0,7.0,4.0,5.0,5.0,104.0,104.0,-2.0792301236032
20.0,20.0,7.0,4.0,5.0,5.0,105.0,101.0,-1.9824898915635218
20.0,20.0,7.0,4.0,5.0,5.0,105.0,102.0,-2.365972578104315
20.0,20.0,7.0,4.0,5.0,5.0,105.0,103.0,-2.109478471328042
20.0,20.0,7.0,4.0,5.0,5.0,105.0,104.0,-1.953761433814001
20.0,20.0,7.0,5.0,5.0,5.0,101.0,101.0,-2.4470590714469433
20.0,20.0,7.0,5.0,5.0,5.0,101.0,102.0,-2.3916225209555426
20.0,20.0,7.0,5.0,5.0,5.0,101.0,103.0,-2.3115341458420073
20.0,20.0,7.0,5.0,5.0,5.0,101.0,104.0,-2.4029621815572337
20.0,20.0,7.0,5.0,5.0,5.0,102.0,101.0,-2.2306263536668705
20.0,20.0,7.0,5.0,5.0,5.0,102.0,102.0,-1.886109705610791
20.0,20.0,7.0,5.0,5.0,5.0,102.0,103.0,-2.101559411472468
20.0,20.0,7.0,5.0,5.0,5.0,102.0,104.0,-2.187122550151521
20.0,20.0,7.0,5.0,5.0,5.0,103.0,101.0,-2.5336489231312203
20.0,20.0,7.0,5.0,5.0,5.0,103.0,102.0,-2.0646385995425023
20.0,20.0,7.0,5.0,5.0,5.0,103.0,103.0,-2.267616583922671
20.0,20.0,7.0,5.0,5.0,5.0,103.0,104.0,-2.220766739651418
20.0,20.0,7.0,5.0,5.0,5.0,104.0,101.0,-1.9028977136675314
20.0,20.0,7.0,5.0,5.0,5.0,104.0,102.0,-2.359432905591127
20.0,20.0,7.0,5.0,5.0,5.0,104.0,103.0,-2.2756305651214634
20.0,20.0,7.0,5.0,5.0,5.0,104.0,104.0,-2.0601021501676398
20.0,20.0,7.0,5.0,5.0,5.0,105.0,101.0,-1.9575296001622946
20.0,20.0,7.0,5.0,5.0,5.0,105.0,102.0,-2.353476151923311
20.0,20.0,7.0,5.0,5.0,5.0,105.0,103.0,-2.0654102571306128
20.0,20.0,7.0,5.0,5.0,5.0,105.0,104.0,-1.939167947196237
20.0,20.0,7.0,6.0,5.0,5.0,101.0,101.0,-2.4306281856269933
20.0,20.0,7.0,6.0,5.0,5.0,101.0,102.0,-2.3875692735914225
20.0,20.0,7.0,6.0,5.0,5.0,101.0,103.0,-2.3446140356007428
20.0,20.0,7.0,6.0,5.0,5.0,102.0,101.0,-2.2401253888253376
20.0,20.0,7.0,6.0,5.0,5.0,102.0,102.0,-1.8686867552491004
20.0,20.0,7.0,6.0,5.0,5.0,102.0,103.0,-2.074821285416875
20.0,20.0,7.0,6.0,5.0,5.0,102.0,104.0,-2.186608972846021
20.0,20.0,7.0,6.0,5.0,5.0,103.0,101.0,-2.5564226747626
20.0,20.0,7.0,6.0,5.0,5.0,103.0,102.0,-2.018944761510416
20.0,20.0,7.0,6.0,5.0,5.0,103.0,103.0,-2.2491806807054004
20.0,20.0,7.0,6.0,5.0,5.0,104.0,101.0,-1.8998077902132613
20.0,20.0,7.0,6.0,5.0,5.0,104.0,102.0,-2.380649467184083
20.0,20.0,7.0,6.0,5.0,5.0,104.0,103.0,-2.2674748208171094
20.0,20.0,7.0,6.0,5.0,5.0,104.0,104.0,-2.0311518419161056
20.0,20.0,7.0,6.0,5.0,5.0,105.0,101.0,-1.9363446207870176
20.0,20.0,7.0,6.0,5.0,5.0,105.0,102.0,-2.352621108674791
20.0,20.0,7.0,6.0,5.0,5.0,105.0,103.0,-2.06826530719916
20.0,20.0,7.0,6.0,5.0,5.0,105.0,104.0,-1.9022509480409093
20.0,20.0,7.0,7.0,5.0,5.0,101.0,101.0,-2.416060766197126
20.0,20.0,7.0,7.0,5.0,5.0,101.0,102.0,-2.4243335021059407
20.0,20.0,7.0,7.0,5.0,5.0,101.0,103.0,-2.3543811669654287
20.0,20.0,7.0,7.0,5.0,5.0,102.0,101.0,-2.2206712419545505
20.0,20.0,7.0,7.0,5.0,5.0,102.0,102.0,-1.856352706186422
20.0,20.0,7.0,7.0,5.0,5.0,102.0,103.0,-2.0797287063198153
20.0,20.0,7.0,7.0,5.0,5.0,102.0,104.0,-2.1715797322034933
20.0,20.0,7.0,7.0,5.0,5.0,103.0,101.0,-2.622221586344701
20.0,20.0,7.0,7.0,5.0,5.0,103.0,102.0,-2.000239311972126
20.0,20.0,7.0,7.0,5.0,5.0,103.0,103.0,-2.2870267327648803
20.0,20.0,7.0,7.0,5.0,5.0,103.0,104.0,-2.2171457046446066
20.0,20.0,7.0,7.0,5.0,5.0,104.0,101.0,-1.8944693806285486
20.0,20.0,7.0,7.0,5.0,5.0,104.0,102.0,-2.3742985506721594
20.0,20.0,7.0,7.0,5.0,5.0,104.0,103.0,-2.24593394717081
20.0,20.0,7.0,7.0,5.0,5.0,104.0,104.0,-2.017653435777785
20.0,20.0,7.0,7.0,5.0,5.0,105.0,101.0,-1.8964389075691397
20.0,20.0,7.0,7.0,5.0,5.0,105.0,102.0,-2.3626371689011814
20.0,20.0,7.0,7.0,5.0,5.0,105.0,103.0,-2.0488105539822845
20.0,20.0,7.0,7.0,5.0,5.0,105.0,104.0,-1.904513667558112
20.0,20.0,7.0,8.0,5.0,5.0,101.0,101.0,-2.390764493810791
20.0,20.0,7.0,8.0,5.0,5.0,101.0,102.0,-2.4004463296987986
20.0,20.0,7.0,8.0,5.0,5.0,101.0,103.0,-2.3565489214126214
20.0,20.0,7.0,8.0,5.0,5.0,101.0,104.0,-2.418591968476302
20.0,20.0,7.0,8.0,5.0,5.0,102.0,101.0,-2.2489378079296305
20.0,20.0,7.0,8.0,5.0,5.0,102.0,102.0,-1.8661987920891037
20.0,20.0,7.0,8.0,5.0,5.0,102.0,103.0,-2.1201831233939603
20.0,20.0,7.0,8.0,5.0,5.0,102.0,104.0,-2.2469430668383925
20.0,20.0,7.0,8.0,5.0,5.0,103.0,101.0,-2.650152938961394
20.0,20.0,7.0,8.0,5.0,5.0,103.0,102.0,-2.017854750308755
20.0,20.0,7.0,8.0,5.0,5.0,103.0,103.0,-2.272549853831903
20.0,20.0,7.0,8.0,5.0,5.0,103.0,104.0,-2.229287578384186
20.0,20.0,7.0,8.0,5.0,5.0,104.0,101.0,-1.8997553176446966
20.0,20.0,7.0,8.0,5.0,5.0,104.0,102.0,-2.395388117623656
20.0,20.0,7.0,8.0,5.0,5.0,104.0,104.0,-2.0260557593339934
20.0,20.0,7.0,8.0,5.0,5.0,105.0,101.0,-1.8779008668683013
20.0,20.0,7.0,8.0,5.0,5.0,105.0,103.0,-2.0428004231040284
20.0,20.0,7.0,8.0,5.0,5.0,105.0,104.0,-1.8887353250890664
20.0,20.0,7.0,9.0,5.0,5.0,101.0,101.0,-2.429660894453477
20.0,20.0,7.0,9.0,5.0,5.0,101.0,102.0,-2.350818282242476
20.0,20.0,7.0,9.0,5.0,5.0,101.0,103.0,-2.3804806108334646
20.0,20.0,7.0,9.0,5.0,5.0,101.0,104.0,-2.4095833659254793
20.0,20.0,7.0,9.0,5.0,5.0,102.0,101.0,-2.2709683460659065
20.0,20.0,7.0,9.0,5.0,5.0,102.0,102.0,-1.8422495538481793
20.0,20.0,7.0,9.0,5.0,5.0,102.0,103.0,-2.14109763630617
20.0,20.0,7.0,9.0,5.0,5.0,102.0,104.0,-2.2302670604306916
20.0,20.0,7.0,9.0,5.0,5.0,103.0,101.0,-2.674263367456683
20.0,20.0,7.0,9.0,5.0,5.0,103.0,102.0,-2.007022357241011
20.0,20.0,7.0,9.0,5.0,5.0,103.0,103.0,-2.279471767754585
20.0,20.0,7.0,9.0,5.0,5.0,103.0,104.0,-2.250037344052718
20.0,20.0,7.0,9.0,5.0,5.0,104.0,101.0,-1.8913964968501553
20.0,20.0,7.0,9.0,5.0,5.0,104.0,102.0,-2.4183022165826658
20.0,20.0,7.0,9.0,5.0,5.0,104.0,103.0,-2.255791192510752
20.0,20.0,7.0,9.0,5.0,5.0,104.0,104.0,-2.0101657433036335
20.0,20.0,7.0,9.0,5.0,5.0,105.0,101.0,-1.8765158475245605
20.0,20.0,7.0,9.0,5.0,5.0,105.0,102.0,-2.3692581549978065
20.0,20.0,7.0,9.0,5.0,5.0,105.0,103.0,-2.0376003736786226
20.0,20.0,7.0,9.0,5.0,5.0,105.0,104.0,-1.869417003616053
20.0,20.0,8.0,10.0,5.0,5.0,101.0,101.0,-2.4119915580368616
20.0,20.0,8.0,10.0,5.0,5.0,101.0,102.0,-2.361917764705367
20.0,20.0,8.0,10.0,5.0,5.0,101.0,103.0,-2.3156970471756146
20.0,20.0,8.0,10.0,5.0,5.0,102.0,101.0,-2.2057852284276245
20.0,20.0,8.0,10.0,5.0,5.0,102.0,102.0,-1.8773773460976204
20.0,20.0,8.0,10.0,5.0,5.0,102.0,103.0,-2.151881250249343
20.0,20.0,8.0,10.0,5.0,5.0,102.0,104.0,-2.2323440320265058
20.0,20.0,8.0,10.0,5.0,5.0,103.0,101.0,-2.710677272412927
20.0,20.0,8.0,10.0,5.0,5.0,103.0,102.0,-2.029502943700234
20.0,20.0,8.0,10.0,5.0,5.0,103.0,103.0,-2.3059472431855603
20.0,20.0,8.0,10.0,5.0,5.0,103.0,104.0,-2.2389462375274762
20.0,20.0,8.0,10.0,5.0,5.0,104.0,101.0,-1.9015394618185297
20.0,20.0,8.0,10.0,5.0,5.0,104.0,102.0,-2.424898383884905
20.0,20.0,8.0,10.0,5.0,5.0,104.0,103.0,-2.2742836657191647
20.0,20.0,8.0,10.0,5.0,5.0,104.0,104.0,-2.0302374617258687
20.0,20.0,8.0,10.0,5.0,5.0,105.0,101.0,-1.8699790371205398
20.0,20.0,8.0,10.0,5.0,5.0,105.0,102.0,-2.3633941185372453
20.0,20.0,8.0,10.0,5.0,5.0,105.0,103.0,-2.0225363226672366
20.0,20.0,8.0,10.0,5.0,5.0,105.0,104.0,-1.8485620538805847
20.0,20.0,8.0,1.0,5.0,5.0,101.0,101.0,-2.512371084652518
20.0,20.0,8.0,1.0,5.0,5.0,101.0,102.0,-2.456987821215681
20.0,20.0,8.0,1.0,5.0,5.0,101.0,103.0,-2.3827838740270715
20.0,20.0,8.0,1.0,5.0,5.0,101.0,104.0,-2.61276787463218
20.0,20.0,8.0,1.0,5.0,5.0,102.0,101.0,-2.4948596918814596
20.0,20.0,8.0,1.0,5.0,5.0,102.0,102.0,-2.164118007955968
20.0,20.0,8.0,1.0,5.0,5.0,102.0,103.0,-2.313505586466029
20.0,20.0,8.0,1.0,5.0,5.0,102.0,104.0,-2.279906143300643
20.0,20.0,8.0,1.0,5.0,5.0,103.0,101.0,-2.455040372837542
20.0,20.0,8.0,1.0,5.0,5.0,103.0,102.0,-2.352663157063771
20.0,20.0,8.0,1.0,5.0,5.0,103.0,103.0,-2.3889220526079122
20.0,20.0,8.0,1.0,5.0,5.0,103.0,104.0,-2.39335852445509
20.0,20.0,8.0,1.0,5.0,5.0,104.0,101.0,-2.1621236255173613
20.0,20.0,8.0,1.0,5.0,5.0,104.0,102.0,-2.3903758754370905
20.0,20.0,8.0,1.0,5.0,5.0,104.0,103.0,-2.468009043606412
20.0,20.0,8.0,1.0,5.0,5.0,104.0,104.0,-2.3025303338778436
20.0,20.0,8.0,1.0,5.0,5.0,105.0,101.0,-2.1943319097987057
20.0,20.0,8.0,1.0,5.0,5.0,105.0,102.0,-2.4764269702391113
20.0,20.0,8.0,1.0,5.0,5.0,105.0,103.0,-2.3847709502959376
20.0,20.0,8.0,1.0,5.0,5.0,105.0,104.0,-2.2112639990274148
20.0,20.0,8.0,2.0,5.0,5.0,101.0,101.0,-2.455016228224403
20.0,20.0,8.0,2.0,5.0,5.0,101.0,102.0,-2.391088110995521
20.0,20.0,8.0,2.0,5.0,5.0,101.0,103.0,-2.328487985053685
20.0,20.0,8.0,2.0,5.0,5.0,101.0,104.0,-2.494493919050256
20.0,20.0,8.0,2.0,5.0,5.0,102.0,101.0,-2.3488327062649637
20.0,20.0,8.0,2.0,5.0,5.0,102.0,102.0,-2.0173400025604526
20.0,20.0,8.0,2.0,5.0,5.0,102.0,103.0,-2.1767914264761155
20.0,20.0,8.0,2.0,5.0,5.0,102.0,104.0,-2.1945710797269076
20.0,20.0,8.0,2.0,5.0,5.0,103.0,101.0,-2.4436707425642537
20.0,20.0,8.0,2.0,5.0,5.0,103.0,102.0,-2.2072767008607452
20.0,20.0,8.0,2.0,5.0,5.0,103.0,103.0,-2.2941012227718796
20.0,20.0,8.0,2.0,5.0,5.0,104.0,101.0,-2.0207181429313357
20.0,20.0,8.0,2.0,5.0,5.0,104.0,102.0,-2.350270894252741
20.0,20.0,8.0,2.0,5.0,5.0,104.0,103.0,-2.366378893020839
20.0,20.0,8.0,2.0,5.0,5.0,104.0,104.0,-2.1792915469649103
20.0,20.0,8.0,2.0,5.0,5.0,105.0,101.0,-2.064426778518531
20.0,20.0,8.0,2.0,5.0,5.0,105.0,102.0,-2.3816780913235647
20.0,20.0,8.0,2.0,5.0,5.0,105.0,103.0,-2.232364480045577
20.0,20.0,8.0,2.0,5.0,5.0,105.0,104.0,-2.068982784274446
20.0,20.0,8.0,3.0,5.0,5.0,101.0,101.0,-2.4202720107624436
20.0,20.0,8.0,3.0,5.0,5.0,101.0,102.0,-2.3766401361914675
20.0,20.0,8.0,3.0,5.0,5.0,101.0,103.0,-2.324732581838547
20.0,20.0,8.0,3.0,5.0,5.0,101.0,104.0,-2.466284582227667
20.0,20.0,8.0,3.0,5.0,5.0,102.0,101.0,-2.2917257615338555
20.0,20.0,8.0,3.0,5.0,5.0,102.0,102.0,-1.960454609912673
20.0,20.0,8.0,3.0,5.0,5.0,102.0,103.0,-2.134374623570072
20.0,20.0,8.0,3.0,5.0,5.0,102.0,104.0,-2.1644308056858974
20.0,20.0,8.0,3.0,5.0,5.0,103.0,101.0,-2.485653914104882
20.0,20.0,8.0,3.0,5.0,5.0,103.0,102.0,-2.137466736781122
20.0,20.0,8.0,3.0,5.0,5.0,103.0,103.0,-2.266903674826798
20.0,20.0,8.0,3.0,5.0,5.0,103.0,104.0,-2.2365659319916755
20.0,20.0,8.0,3.0,5.0,5.0,104.0,101.0,-1.959802207270172
20.0,20.0,8.0,3.0,5.0,5.0,104.0,102.0,-2.3530702630659452
20.0,20.0,8.0,3.0,5.0,5.0,104.0,103.0,-2.33534178653257
20.0,20.0,8.0,3.0,5.0,5.0,104.0,104.0,-2.1172185934558745
20.0,20.0,8.0,3.0,5.0,5.0,105.0,101.0,-2.00320673994518
20.0,20.0,8.0,3.0,5.0,5.0,105.0,102.0,-2.356946774034188
20.0,20.0,8.0,3.0,5.0,5.0,105.0,103.0,-2.1405278107253247
20.0,20.0,8.0,3.0,5.0,5.0,105.0,104.0,-2.0123097913204337
20.0,20.0,8.0,4.0,5.0,5.0,101.0,101.0,-2.4365535572105
20.0,20.0,8.0,4.0,5.0,5.0,101.0,102.0,-2.3580956550232335
20.0,20.0,8.0,4.0,5.0,5.0,101.0,103.0,-2.3154810086453614
20.0,20.0,8.0,4.0,5.0,5.0,101.0,104.0,-2.4422110200853684
20.0,20.0,8.0,4.0,5.0,5.0,102.0,101.0,-2.2488082890524237
20.0,20.0,8.0,4.0,5.0,5.0,102.0,102.0,-1.9162397927439059
20.0,20.0,8.0,4.0,5.0,5.0,102.0,103.0,-2.107321354138325
20.0,20.0,8.0,4.0,5.0,5.0,102.0,104.0,-2.1772438689335383
20.0,20.0,8.0,4.0,5.0,5.0,103.0,101.0,-2.520395395123988
20.0,20.0,8.0,4.0,5.0,5.0,103.0,102.0,-2.103442435891902
20.0,20.0,8.0,4.0,5.0,5.0,103.0,103.0,-2.2529574225413165
20.0,20.0,8.0,4.0,5.0,5.0,104.0,101.0,-1.9348883408042508
20.0,20.0,8.0,4.0,5.0,5.0,104.0,102.0,-2.3546411949209998
20.0,20.0,8.0,4.0,5.0,5.0,104.0,103.0,-2.3042179358199126
20.0,20.0,8.0,4.0,5.0,5.0,104.0,104.0,-2.0910071868208777
20.0,20.0,8.0,4.0,5.0,5.0,105.0,101.0,-1.9651675515212061
20.0,20.0,8.0,4.0,5.0,5.0,105.0,102.0,-2.3414189686916487
20.0,20.0,8.0,4.0,5.0,5.0,105.0,103.0,-2.1006314514742077
20.0,20.0,8.0,4.0,5.0,5.0,105.0,104.0,-1.969956204276995
20.0,20.0,8.0,5.0,5.0,5.0,101.0,101.0,-2.4518764568485696
20.0,20.0,8.0,5.0,5.0,5.0,101.0,102.0,-2.355497072619176
